|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2022     74      17     40    140.1780
2022     74      17     45    140.2970
2022     74      17     50    140.1463
2022     74      17     55    140.3938
2022     74      18      0    140.1194
2022     74      18      5    140.0567
2022     74      18     10    139.7089
2022     74      18     15    139.1390
2022     74      18     20    139.8667
2022     74      18     25    139.4696
2022     74      18     30    139.4120
2022     74      18     35    139.3223
2022     74      18     40    139.4781
2022     74      18     45    139.5501
2022     74      18     50    139.3241
2022     74      18     55    140.1143
2022     74      19      0    140.1684
2022     74      19      5    139.9812
2022     74      19     10    139.9220
2022     74      19     15    140.1008
2022     74      19     20    139.4081
2022     74      19     25    139.1349
2022     74      19     30    138.5653
2022     74      19     35    137.8252
2022     74      19     40    139.6068
2022     74      19     45    139.9112
2022     74      19     50    139.3168
2022     74      19     55    137.9870
2022     74      20      0    138.4543
2022     74      20      5    137.7132
2022     74      20     10    137.2496
2022     74      20     15    137.3153
2022     74      20     20    137.2238
2022     74      20     25    136.6826
2022     74      20     30    136.5238
2022     74      20     35    136.8243
2022     74      20     40    138.2643
2022     74      20     45    138.5256
2022     74      20     50    138.3096
2022     74      20     55    137.8207
2022     74      21      0    137.5615
2022     74      21      5    137.1229
2022     74      21     10    137.3678
2022     74      21     15    136.8310
2022     74      21     20    137.1726
2022     74      21     25    136.6216
2022     74      21     30    136.8947
2022     74      21     35    137.3694
2022     74      21     40    136.7685
2022     74      21     45    136.7268
2022     74      21     50    136.6640
2022     74      21     55    136.5258
2022     74      22      0    136.5082
2022     74      22      5    135.8927
2022     74      22     10    135.8857
2022     74      22     15    136.1033
2022     74      22     20    136.4526
2022     74      22     25    136.7035
2022     74      22     30    136.9526
2022     74      22     35    136.9553
2022     74      22     40    136.9072
2022     74      22     45    136.6275
2022     74      22     50    136.0776
2022     74      22     55    135.4167
2022     74      23      0    134.5095
2022     74      23      5    133.5993
2022     74      23     10    133.8292
2022     74      23     15    133.5138
2022     74      23     20    133.1227
2022     74      23     25    133.2059
2022     74      23     30    132.3705
2022     74      23     35    132.4260
2022     74      23     40    132.2866
