goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 09:10:00 -> (0.8820217847824097, 0.48802176117897034, 0.4660217761993408, 0.3570217788219452, 0.34202176332473755, 0.3260217607021332, -100000.0, 140.52432250976562, -100000.0, 0.3350217640399933, 0.2880217730998993)
2022-10-21 09:15:00 -> (0.5346878170967102, 0.3176878094673157, 0.3146878182888031, 0.29068779945373535, 0.2896878123283386, 0.2836878001689911, -100000.0, 200.741943359375, -100000.0, 0.28668779134750366, 0.27868780493736267)
2022-10-21 09:20:00 -> (0.38268396258354187, 0.27368396520614624, 0.2716839611530304, 0.2516839802265167, 0.2516839802265167, 0.24768397212028503, -100000.0, 346.34490966796875, -100000.0, 0.2506839632987976, 0.23468397557735443)
2022-10-21 09:25:00 -> (0.6543548107147217, 0.3633548319339752, 0.3543548285961151, 0.3113548457622528, 0.3073548376560211, 0.298354834318161, -100000.0, 82.87340545654297, -100000.0, 0.3053548336029053, 0.2933548390865326)
2022-10-21 09:30:00 -> (0.4993504285812378, 0.2723504304885864, 0.2703504264354706, 0.2623504400253296, 0.26035043597221375, 0.23835043609142303, -100000.0, 271.3211364746094, -100000.0, 0.25635042786598206, 0.22935043275356293)
2022-10-21 09:35:00 -> (0.7753525972366333, 0.35135263204574585, 0.32035261392593384, 0.29535260796546936, 0.2933526337146759, 0.27035263180732727, -100000.0, 210.5668182373047, -100000.0, 0.2893526256084442, 0.2573526203632355)
2022-10-21 09:40:00 -> (0.7016883492469788, 0.4056883454322815, 0.40268832445144653, 0.34368833899497986, 0.32168832421302795, 0.30068832635879517, -100000.0, 114.11253356933594, -100000.0, 0.3066883385181427, 0.29068833589553833)
2022-10-21 09:45:00 -> (0.6690207123756409, 0.34502071142196655, 0.334020733833313, 0.28902071714401245, 0.2880207300186157, 0.2830207049846649, -100000.0, 232.51898193359375, -100000.0, 0.2880207300186157, 0.26802071928977966)
2022-10-21 09:50:00 -> (0.6463549733161926, 0.3223549723625183, 0.32035496830940247, 0.31635499000549316, 0.3143549859523773, 0.3053549826145172, -100000.0, 188.1656036376953, -100000.0, 0.3123549818992615, 0.27335497736930847)
2022-10-21 09:55:00 -> (0.7850202322006226, 0.31002020835876465, 0.29802021384239197, 0.29402023553848267, 0.2920202314853668, 0.2860202193260193, -100000.0, 292.5030517578125, -100000.0, 0.28902021050453186, 0.27202022075653076)
2022-10-21 10:00:00 -> (0.7063572406768799, 0.371357262134552, 0.36835724115371704, 0.3453572690486908, 0.33035725355148315, 0.32135725021362305, -100000.0, 162.6656494140625, -100000.0, 0.3243572413921356, 0.30935725569725037)
2022-10-21 10:05:00 -> (0.6670224666595459, 0.3780224621295929, 0.37602245807647705, 0.3520224690437317, 0.34902244806289673, 0.3180224597454071, -100000.0, 252.23989868164062, -100000.0, 0.3450224697589874, 0.2880224585533142)
