2015-06-22 13:40:00;143.160; 54.966;222.416;318.740; 69.625;149.525;1265.400;116.572;151.043;349.216;446.275;415.255;402.500;215.000;100.742; 49.470;232.700; 88.425;162.458;162.811;118.364;203.400;214.415; 99.280;164.680;123.085; 93.867;206.470;182.000;258.525;201.950;118.780;238.841;  0.749;140.430;287.025;  4.676; 16.025;112.876
2015-06-22 13:42:00;143.065; 54.640;218.250;316.344; 72.833;146.583;1268.650;115.975;149.854;344.296;449.625;415.490;395.500;215.000; 99.175; 49.620;232.085; 90.325;161.841;164.819;120.480;210.200;214.416;100.266;165.779;120.635; 96.733;210.515;182.275;256.385;203.870;117.865;235.204;  1.049;138.920;287.990;  4.401; 17.145;110.716
2015-06-22 13:44:00;140.925; 55.044;226.500;316.598; 69.217;147.300;1277.450;116.735;153.184;348.783;444.316;415.840;399.000;211.500; 99.600; 50.830;237.220; 87.790;161.708;164.154;118.285;207.466;212.836;101.559;167.227;120.145; 95.400;207.685;185.095;261.660;204.175;119.670;235.730;  0.997;138.555;284.245;  4.507; 16.231;112.075
2015-06-22 13:46:00;141.730; 52.423;222.917;316.705; 68.200;150.150;1276.150;121.576;153.975;346.623;444.000;416.040;404.000;214.000;100.308; 50.250;232.540; 90.155;165.175;166.308;120.862;204.800;211.810; 99.418;162.116;118.640; 93.933;209.000;185.595;259.420;206.925;118.550;234.972;  0.900;139.830;286.500;  4.387; 15.708;113.543
2015-06-22 13:48:00;134.110; 56.850;219.500;316.879; 69.492;150.167;1261.600;115.350;148.272;351.845;445.100;412.265;405.000;211.000;101.550; 49.220;237.955; 90.155;168.784;165.450;122.096;205.733;215.403;102.498;166.851;120.550; 95.600;207.430;180.785;256.755;209.875;115.690;232.993;  0.971;139.855;286.665;  4.733; 16.113;112.158
2015-06-22 13:50:00;142.170; 54.673;219.166;315.266; 70.650;146.992;1286.050;117.759;149.969;351.269;445.225;413.530;397.500;212.000; 98.842; 48.780;237.605; 87.975;160.434;163.380;116.772;207.800;215.884;101.114;163.490;123.745; 97.667;210.105;180.495;259.110;205.315;114.615;236.717;  0.856;140.025;288.775;  4.358; 15.912;111.435
2015-06-22 13:52:00;142.910; 53.828;217.250;318.715; 70.675;150.100;1273.200;113.726;150.015;347.020;447.217;415.295;402.000;212.000;100.625; 50.400;237.520; 90.145;164.384;162.158;118.308;203.200;211.958;101.547;165.439;118.605; 94.933;207.355;181.105;252.720;203.170;116.870;234.194;  1.069;138.690;288.510;  4.264; 16.430;110.354
2015-06-22 13:54:00;140.030; 55.134;222.250;317.077; 71.600;152.366;1273.800;113.700;152.622;345.523;444.008;413.290;407.000;212.500;100.784; 49.530;233.540; 90.930;162.500;160.480;119.805;206.200;212.494;100.384;166.011;119.200; 95.733;213.360;181.465;254.695;206.265;117.880;236.589;  1.202;136.880;285.440;  4.150; 16.252;113.266
2015-06-22 13:56:00;142.970; 55.695;223.917;321.701; 70.125;150.483;1272.500;117.461;153.347;346.561;441.275;416.790;392.000;214.000;103.242; 50.630;239.570; 88.625;159.675;161.271;121.239;204.600;212.087;101.554;166.655;118.880; 94.733;208.460;182.065;262.325;207.545;117.565;233.853;  0.981;139.320;284.120;  4.511; 16.266;110.215
2015-06-22 13:58:00;140.420; 53.047;221.750;321.605; 69.400;149.525;1290.550;117.489;152.504;346.372;439.975;415.305;402.000;213.000;100.375; 51.080;237.465; 88.890;166.075;161.151;120.123;207.466;209.816;100.463;165.969;122.540; 95.667;207.465;182.465;262.490;206.475;118.065;233.434;  0.866;139.810;285.635;  4.609; 15.258;112.268
