X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2023     84       9     10        0.00    13.416
2023     84       9     15        0.00    13.416
2023     84       9     20        0.00    13.416
2023     84       9     25        0.00    13.416
2023     84       9     30        0.00    13.416
2023     84       9     35        0.00    13.416
2023     84       9     40        0.00    13.416
2023     84       9     45        0.00    13.416
2023     84       9     50        0.00    13.416
2023     84       9     55        0.00    13.416
2023     84      10      0        0.00    13.416
2023     84      10      5        0.00    13.416
2023     84      10     10        0.00    13.416
2023     84      10     15        0.00    13.416
2023     84      10     20        0.00    13.416
2023     84      10     25        0.00    13.416
2023     84      10     30        0.00    13.416
2023     84      10     35        0.00    13.416
2023     84      10     40        0.00    13.416
2023     84      10     45        0.00    13.416
2023     84      10     50        0.00    13.416
2023     84      10     55        0.00    13.416
2023     84      11      0        0.00    13.416
2023     84      11      5        0.00    13.416
2023     84      11     10        0.00    13.416
2023     84      11     15        0.00    13.416
2023     84      11     20        0.00    13.416
2023     84      11     25        0.00    13.416
2023     84      11     30        0.00    13.416
2023     84      11     35        0.00    13.416
2023     84      11     40        0.00    13.416
2023     84      11     45        0.00    13.416
2023     84      11     50        0.00    13.416
2023     84      11     55        0.00    13.416
2023     84      12      0        0.00    13.416
2023     84      12      5        0.00    13.416
2023     84      12     10        0.00    13.416
2023     84      12     15        0.00    13.416
2023     84      12     20        0.00    13.416
2023     84      12     25        0.00    13.416
2023     84      12     30        0.00    13.416
2023     84      12     35        0.00    13.416
2023     84      12     40        0.00    13.416
2023     84      12     45        0.00    13.416
2023     84      12     50        0.00    13.416
2023     84      12     55        0.00    13.416
2023     84      13      0        0.00    13.416
2023     84      13      5        0.00    13.416
2023     84      13     10        0.00    13.416
2023     84      13     15        0.00    13.416
2023     84      13     20        0.00    13.416
2023     84      13     25        0.00    13.416
2023     84      13     30        0.00    13.416
2023     84      13     35        0.00    13.416
2023     84      13     40        0.00    13.416
2023     84      13     45        0.00    13.416
2023     84      13     50        0.00    13.416
2023     84      13     55        0.00    13.416
2023     84      14      0        0.00    13.416
2023     84      14      5        0.00    13.416
2023     84      14     10        0.00    13.416
2023     84      14     15        0.00    13.416
2023     84      14     20        0.00    13.416
2023     84      14     25        0.00    13.416
2023     84      14     30        0.00    13.416
2023     84      14     35        0.00    13.416
2023     84      14     40        0.00    13.416
2023     84      14     45        0.00    13.416
2023     84      14     50        0.00    13.416
2023     84      14     55        0.00    13.416
2023     84      15      0        0.00    13.416
2023     84      15      5        0.00    13.416
2023     84      15     10        0.00    13.416
2023     84      15     15        0.00    13.416
2023     84      15     20        0.00    13.416
2023     84      15     25        0.00    13.416
2023     84      15     30        0.00    13.416
2023     84      15     35        0.00    13.416
2023     84      15     40        0.00    13.416
2023     84      15     45        0.00    13.416
2023     84      15     50        0.00    13.416
2023     84      15     55        0.00    13.416
2023     84      16      0        0.00    13.416
2023     84      16      5        0.00    13.416
2023     84      16     10        0.00    13.416
2023     84      16     15        0.00    13.416
2023     84      16     20        0.00    13.416
2023     84      16     25        0.00    13.416
2023     84      16     30        0.00    13.416
2023     84      16     35        0.00    13.416
2023     84      16     40        0.00    13.416
2023     84      16     45        0.00    13.416
2023     84      16     50        0.00    13.416
2023     84      16     55        0.00    13.416
2023     84      17      0        0.00    13.416
2023     84      17      5        0.00    13.416
2023     84      17     10        0.00    13.416
2023     84      17     15        0.00    13.416
2023     84      17     20        0.00    13.416
2023     84      17     25        0.00    13.416
2023     84      17     30        0.00    13.416
2023     84      17     35        0.00    13.416
2023     84      17     40        0.00    13.416
2023     84      17     45        0.00    13.416
2023     84      17     50        0.00    13.416
2023     84      17     55        0.00    13.416
2023     84      18      0        0.00    13.416
2023     84      18      5        0.00    13.416
2023     84      18     10        0.00    13.416
2023     84      18     15        0.00    13.416
2023     84      18     20        0.00    13.416
2023     84      18     25        0.00    13.416
2023     84      18     30        0.00    13.416
2023     84      18     35        0.00    13.416
2023     84      18     40        0.00    13.416
2023     84      18     45        0.00    13.416
2023     84      18     50        0.00    13.416
2023     84      18     55        0.00    13.416
2023     84      19      0        0.00    13.416
